crypto_name,crypto_symbol,date,open_value,high_value,low_value,close_value,volume_value
Ethereum,ETH,2021-05-15,4075.02,4134.05,3632.0,3646.68,1039174.88082
Ethereum,ETH,2021-05-14,3717.92,4173.28,3691.35,4075.01,1153390.42631
Ethereum,ETH,2021-05-13,3810.15,4034.77,3500.0,3717.91,2068708.17427
Ethereum,ETH,2021-05-12,4173.46,4372.72,3701.58,3823.21,1601842.74017
Ethereum,ETH,2021-05-11,3946.63,4180.22,3771.64,4173.45,1095927.10403
Ethereum,ETH,2021-05-10,3923.95,4208.0,3650.0,3945.88,1505897.92612
Ethereum,ETH,2021-05-09,3910.26,3983.65,3726.08,3923.95,1000401.0082
Ethereum,ETH,2021-05-08,3479.79,3958.33,3449.27,3910.26,1130467.54852
Ethereum,ETH,2021-05-07,3489.74,3587.0,3353.23,3479.53,760544.64781
Ethereum,ETH,2021-05-06,3524.33,3605.4,3376.47,3489.73,920592.57706
Ethereum,ETH,2021-05-05,3239.01,3549.34,3200.23,3524.26,1174816.73588
Ethereum,ETH,2021-05-04,3431.04,3527.0,3160.0,3239.01,1826039.38558
Ethereum,ETH,2021-05-03,2949.33,3454.0,2949.32,3431.04,1329088.0628
Ethereum,ETH,2021-05-02,2944.83,2985.0,2852.26,2949.56,571982.5445
Ethereum,ETH,2021-05-01,2772.42,2954.28,2743.41,2944.77,690260.07741
Ethereum,ETH,2021-04-30,2757.04,2798.3,2723.09,2772.42,695339.20482
Ethereum,ETH,2021-04-29,2748.23,2798.0,2668.0,2757.04,863890.01069
Ethereum,ETH,2021-04-28,2666.13,2760.0,2559.44,2748.24,999383.1852
Ethereum,ETH,2021-04-27,2532.06,2680.0,2480.29,2666.13,771728.46451
Ethereum,ETH,2021-04-26,2320.44,2542.8,2303.64,2532.6,1076469.01367
Ethereum,ETH,2021-04-25,2214.08,2356.64,2168.0,2320.49,857517.38218
Ethereum,ETH,2021-04-24,2367.39,2368.74,2154.8,2213.35,997688.94623
Ethereum,ETH,2021-04-23,2397.94,2442.89,2107.0,2367.39,2532242.44185
Ethereum,ETH,2021-04-22,2357.06,2644.47,2303.44,2397.94,2220753.09746
Ethereum,ETH,2021-04-21,2330.26,2469.54,2235.16,2357.06,1177885.8617
Ethereum,ETH,2021-04-20,2161.12,2346.62,2055.0,2330.03,992240.809
Ethereum,ETH,2021-04-19,2235.65,2300.0,2080.0,2161.12,820592.26555
Ethereum,ETH,2021-04-18,2317.65,2340.0,1946.8,2235.64,1475383.69204
Ethereum,ETH,2021-04-17,2422.38,2495.0,2310.0,2317.6,624232.25568
Ethereum,ETH,2021-04-16,2514.04,2548.29,2300.0,2422.67,999163.75205
Ethereum,ETH,2021-04-15,2432.59,2543.47,2400.0,2514.04,681950.96645
Ethereum,ETH,2021-04-14,2299.19,2447.29,2281.33,2432.6,972931.60866
Ethereum,ETH,2021-04-13,2137.86,2318.0,2135.53,2299.19,782608.6209
Ethereum,ETH,2021-04-12,2151.42,2203.46,2102.0,2137.69,579093.35694
Ethereum,ETH,2021-04-11,2133.49,2165.02,2113.4,2151.36,392265.50773
Ethereum,ETH,2021-04-10,2067.19,2200.0,2058.0,2133.49,655458.20894
Ethereum,ETH,2021-04-09,2080.39,2100.0,2047.57,2066.87,426387.4379
Ethereum,ETH,2021-04-08,1963.46,2084.61,1947.35,2080.46,501355.998
Ethereum,ETH,2021-04-07,2112.22,2129.01,1930.01,1963.47,892984.90422
Ethereum,ETH,2021-04-06,2107.43,2151.0,2044.65,2112.21,673386.05575
Ethereum,ETH,2021-04-05,2075.7,2130.64,2002.15,2107.38,684923.61494
Ethereum,ETH,2021-04-04,2008.59,2091.83,1975.24,2075.69,514345.76554
Ethereum,ETH,2021-04-03,2133.69,2138.12,1996.3,2008.52,770176.32192
Ethereum,ETH,2021-04-02,1968.05,2146.0,1948.48,2133.69,846197.93215
Ethereum,ETH,2021-04-01,1919.37,1984.77,1885.02,1968.05,741585.07266
Ethereum,ETH,2021-03-31,1840.41,1947.29,1768.15,1919.37,746995.8591
Ethereum,ETH,2021-03-30,1816.76,1859.13,1786.3,1840.46,568842.00526
Ethereum,ETH,2021-03-29,1687.16,1841.0,1677.85,1816.74,647724.46387
Ethereum,ETH,2021-03-28,1712.52,1725.66,1661.4,1687.01,348895.51314
Ethereum,ETH,2021-03-27,1698.84,1732.67,1666.41,1712.63,443845.49957
Ethereum,ETH,2021-03-26,1585.83,1699.93,1585.79,1698.84,515470.92907
Ethereum,ETH,2021-03-25,1581.88,1622.0,1549.4,1585.74,701697.00258
Ethereum,ETH,2021-03-24,1668.2,1740.86,1536.92,1581.84,753834.52393
Ethereum,ETH,2021-03-23,1681.17,1721.17,1650.0,1668.08,577213.99589
Ethereum,ETH,2021-03-22,1783.23,1807.51,1655.15,1680.97,582727.49081
Ethereum,ETH,2021-03-21,1806.57,1817.16,1747.0,1782.98,465953.98749
Ethereum,ETH,2021-03-20,1809.01,1868.83,1800.86,1806.1,451556.10639
Ethereum,ETH,2021-03-19,1775.92,1840.61,1733.47,1809.1,500258.42875
Ethereum,ETH,2021-03-18,1823.58,1850.0,1759.04,1776.08,603721.61056
Ethereum,ETH,2021-03-17,1805.01,1838.88,1741.18,1823.58,658349.44843
Ethereum,ETH,2021-03-16,1793.99,1819.5,1711.68,1805.12,764993.40147
Ethereum,ETH,2021-03-15,1848.1,1891.76,1730.0,1793.48,1025326.79658
Ethereum,ETH,2021-03-14,1922.35,1933.1,1836.0,1848.1,637963.63627
Ethereum,ETH,2021-03-13,1766.13,1944.3,1727.75,1922.35,926283.22642
Ethereum,ETH,2021-03-12,1825.78,1841.88,1719.72,1766.1,869564.6361
Ethereum,ETH,2021-03-11,1795.28,1846.7,1725.0,1825.78,909011.4961
Ethereum,ETH,2021-03-10,1870.5,1877.69,1757.0,1795.12,937230.62831
Ethereum,ETH,2021-03-09,1833.22,1870.77,1798.2,1870.51,857229.47855
Ethereum,ETH,2021-03-08,1726.46,1843.59,1664.96,1833.18,1149711.39987
Ethereum,ETH,2021-03-07,1650.68,1734.16,1630.35,1726.16,848470.78136
Ethereum,ETH,2021-03-06,1528.08,1671.58,1513.03,1650.35,1013300.93928
Ethereum,ETH,2021-03-05,1539.22,1548.96,1441.66,1528.31,910786.28976
Ethereum,ETH,2021-03-04,1567.68,1624.87,1506.36,1539.23,946365.67088
Ethereum,ETH,2021-03-03,1486.79,1656.94,1475.47,1567.69,1054846.31471
Ethereum,ETH,2021-03-02,1570.0,1602.9,1455.52,1486.78,1061142.38743
Ethereum,ETH,2021-03-01,1418.67,1572.0,1409.91,1569.86,1094695.17839
Ethereum,ETH,2021-02-28,1458.27,1468.75,1293.18,1419.18,1410207.56284
Ethereum,ETH,2021-02-27,1444.56,1529.0,1425.0,1458.13,927423.0475
Ethereum,ETH,2021-02-26,1482.08,1562.25,1400.0,1444.59,1355973.29378
Ethereum,ETH,2021-02-25,1623.16,1671.59,1459.16,1481.75,1032670.79409
Ethereum,ETH,2021-02-24,1577.79,1712.7,1500.2,1623.39,1384388.81727
Ethereum,ETH,2021-02-23,1777.42,1782.39,1355.0,1577.89,2547837.82068
Ethereum,ETH,2021-02-22,1933.54,1936.29,1551.0,1777.58,1807244.98099
Ethereum,ETH,2021-02-21,1912.9,1976.31,1883.01,1933.53,756568.19743
Ethereum,ETH,2021-02-20,1955.46,2042.34,1803.14,1913.0,1261315.81279
Ethereum,ETH,2021-02-19,1938.91,1972.82,1891.0,1955.0,793404.4115
Ethereum,ETH,2021-02-18,1849.7,1950.5,1849.69,1939.61,937227.10191
Ethereum,ETH,2021-02-17,1781.99,1855.0,1733.01,1849.88,795711.63311
Ethereum,ETH,2021-02-16,1779.33,1827.28,1724.0,1781.99,817493.47513
Ethereum,ETH,2021-02-15,1800.03,1835.72,1655.67,1779.25,1053474.57879
Ethereum,ETH,2021-02-14,1815.25,1850.0,1784.11,1800.42,675261.77873
Ethereum,ETH,2021-02-13,1840.24,1871.72,1765.0,1814.96,767589.07285
Ethereum,ETH,2021-02-12,1785.83,1864.88,1739.88,1840.26,909600.20653
Ethereum,ETH,2021-02-11,1740.76,1819.0,1703.44,1785.62,735079.82699
Ethereum,ETH,2021-02-10,1769.14,1837.86,1680.0,1740.78,1219932.25474
Ethereum,ETH,2021-02-09,1749.68,1821.88,1708.49,1769.13,1185071.89593
Ethereum,ETH,2021-02-08,1611.46,1775.57,1563.89,1750.15,1339777.09536
Ethereum,ETH,2021-02-07,1676.35,1693.0,1490.46,1611.62,1281734.86814
Ethereum,ETH,2021-02-06,1718.95,1743.67,1642.94,1676.35,1149808.33101
Ethereum,ETH,2021-02-05,1595.53,1760.49,1591.0,1719.19,1194123.29946
Ethereum,ETH,2021-02-04,1664.67,1695.2,1554.44,1595.67,1646502.32962
Ethereum,ETH,2021-02-03,1511.93,1669.35,1508.39,1664.49,1535869.88801
Ethereum,ETH,2021-02-02,1374.09,1547.9,1360.28,1511.87,1944227.99878
Ethereum,ETH,2021-02-01,1312.45,1377.99,1269.99,1374.17,1096397.91862
Ethereum,ETH,2021-01-31,1378.04,1380.74,1281.12,1312.55,958704.85571
Ethereum,ETH,2021-01-30,1379.56,1406.0,1326.41,1378.05,1040042.2363
Ethereum,ETH,2021-01-29,1329.44,1436.9,1285.35,1379.5,2253963.18682
Ethereum,ETH,2021-01-28,1238.93,1360.0,1217.23,1329.69,1365269.71962
Ethereum,ETH,2021-01-27,1366.54,1373.9,1207.0,1239.03,2009772.08358
Ethereum,ETH,2021-01-26,1317.6,1378.49,1244.56,1365.97,1682923.65799
Ethereum,ETH,2021-01-25,1392.19,1475.0,1293.69,1317.88,1885441.31289
Ethereum,ETH,2021-01-24,1233.46,1398.83,1220.0,1392.51,1510879.53817
Ethereum,ETH,2021-01-23,1232.61,1272.44,1195.9,1233.6,1009545.08258
Ethereum,ETH,2021-01-22,1111.98,1273.79,1042.31,1232.62,2020593.21673
Ethereum,ETH,2021-01-21,1376.72,1390.0,1086.0,1110.96,2254164.80365
Ethereum,ETH,2021-01-20,1365.36,1407.93,1235.42,1376.99,2219137.62144
Ethereum,ETH,2021-01-19,1258.52,1438.3,1251.49,1365.36,2278852.55758
Ethereum,ETH,2021-01-18,1232.5,1260.75,1182.58,1258.45,998050.11073
Ethereum,ETH,2021-01-17,1227.83,1269.02,1165.0,1232.45,1317285.00579
Ethereum,ETH,2021-01-16,1168.48,1298.0,1151.77,1227.83,1575384.43797
Ethereum,ETH,2021-01-15,1231.89,1256.98,1069.42,1168.53,1944038.83738
Ethereum,ETH,2021-01-14,1129.79,1247.55,1086.7,1231.62,1555737.38556
Ethereum,ETH,2021-01-13,1050.36,1137.65,987.48,1129.89,1564202.39081
Ethereum,ETH,2021-01-12,1087.0,1150.02,1006.33,1050.16,2302645.34052
Ethereum,ETH,2021-01-11,1254.24,1260.0,915.0,1087.01,4068784.65678
Ethereum,ETH,2021-01-10,1276.0,1348.33,1170.0,1254.25,1951179.35003
Ethereum,ETH,2021-01-09,1216.72,1304.37,1171.36,1276.0,1448871.11514
Ethereum,ETH,2021-01-08,1224.86,1273.75,1065.0,1216.93,2131172.92341
Ethereum,ETH,2021-01-07,1208.75,1289.0,1131.0,1224.87,1972922.82059
Ethereum,ETH,2021-01-06,1100.16,1213.0,1057.26,1208.42,2390136.59334
Ethereum,ETH,2021-01-05,1041.45,1134.6,974.45,1099.56,2706995.67525
Ethereum,ETH,2021-01-04,978.33,1162.97,890.0,1041.43,4245010.94004
Ethereum,ETH,2021-01-03,774.44,1011.07,768.71,978.28,2813603.88615
Ethereum,ETH,2021-01-02,728.91,787.69,714.91,774.56,1352618.57668
Ethereum,ETH,2021-01-01,736.42,749.0,714.29,728.91,675114.09329
Ethereum,ETH,2020-12-31,752.17,755.74,722.0,736.42,863375.57981
Ethereum,ETH,2020-12-30,732.0,758.74,716.62,752.17,1008574.09906
Ethereum,ETH,2020-12-29,730.4,740.78,689.2,732.0,1106876.35855
Ethereum,ETH,2020-12-28,685.1,748.09,681.04,730.41,1627154.39266
Ethereum,ETH,2020-12-27,637.44,717.13,625.0,685.11,1859968.15029
Ethereum,ETH,2020-12-26,626.78,652.91,615.26,637.44,958585.50647
Ethereum,ETH,2020-12-25,612.31,634.24,604.28,626.82,798009.62915
Ethereum,ETH,2020-12-24,585.48,615.02,565.43,612.31,886335.86333
Ethereum,ETH,2020-12-23,636.41,638.44,551.28,585.56,1208807.36518
Ethereum,ETH,2020-12-22,607.68,637.73,588.0,636.45,918851.25654
Ethereum,ETH,2020-12-21,638.1,648.0,595.9,607.58,843251.16565
Ethereum,ETH,2020-12-20,658.05,661.39,621.01,638.18,823958.22843
Ethereum,ETH,2020-12-19,653.76,669.95,645.42,658.03,858803.88459
Ethereum,ETH,2020-12-18,642.71,664.61,629.4,653.85,1000012.98018
Ethereum,ETH,2020-12-17,637.18,676.25,625.76,642.7,2006130.01975
Ethereum,ETH,2020-12-16,588.78,640.0,580.71,637.18,1185588.05078
Ethereum,ETH,2020-12-15,586.29,597.2,578.58,588.64,569270.52011
Ethereum,ETH,2020-12-14,590.81,591.48,575.6,586.29,493012.02706
Ethereum,ETH,2020-12-13,568.09,595.0,563.22,590.7,657794.46158
Ethereum,ETH,2020-12-12,544.46,574.0,543.1,568.04,573913.95311
Ethereum,ETH,2020-12-11,558.99,560.8,535.5,544.43,768921.78317
Ethereum,ETH,2020-12-10,573.2,575.7,548.11,558.99,608414.51466
Ethereum,ETH,2020-12-09,554.92,578.08,530.43,573.09,997192.16738
Ethereum,ETH,2020-12-08,591.27,595.0,549.22,554.94,804443.00717
Ethereum,ETH,2020-12-07,601.59,603.15,584.22,591.28,498329.37589
Ethereum,ETH,2020-12-06,596.82,607.5,583.0,601.54,602496.96339
Ethereum,ETH,2020-12-05,567.24,597.11,560.88,596.8,701567.95564
Ethereum,ETH,2020-12-04,615.84,620.0,565.82,567.24,1052452.78666
Ethereum,ETH,2020-12-03,596.88,623.44,585.82,615.85,935687.91723
Ethereum,ETH,2020-12-02,585.26,604.93,575.0,596.89,1069538.65619
Ethereum,ETH,2020-12-01,616.65,635.7,560.0,585.26,2163875.81376
Ethereum,ETH,2020-11-30,576.32,616.85,570.07,616.66,1501989.45408
Ethereum,ETH,2020-11-29,537.5,576.9,530.32,576.3,855276.46664
Ethereum,ETH,2020-11-28,518.59,547.94,506.59,537.52,900508.61431
Ethereum,ETH,2020-11-27,519.83,530.62,493.72,518.68,1088064.28114
Ethereum,ETH,2020-11-26,569.38,577.14,481.0,519.83,2683460.74171
Ethereum,ETH,2020-11-25,604.98,606.0,553.83,569.5,1219440.02727
Ethereum,ETH,2020-11-24,608.58,623.0,585.0,604.97,1606450.49193
Ethereum,ETH,2020-11-23,560.03,610.85,550.12,608.58,2076008.84846
Ethereum,ETH,2020-11-22,552.42,580.88,511.28,560.03,1850317.93581
Ethereum,ETH,2020-11-21,510.12,553.32,502.82,552.35,1548851.29067
Ethereum,ETH,2020-11-20,471.26,514.4,470.65,510.12,1516361.90736
Ethereum,ETH,2020-11-19,478.43,480.75,464.86,471.25,817418.52685
Ethereum,ETH,2020-11-18,482.11,495.31,456.6,478.41,1477696.29116
Ethereum,ETH,2020-11-17,460.51,484.88,459.8,482.15,1151573.37456
Ethereum,ETH,2020-11-16,448.07,466.0,445.45,460.55,812060.44638
Ethereum,ETH,2020-11-15,460.9,462.89,440.19,448.08,665217.56671
Ethereum,ETH,2020-11-14,476.42,477.47,452.0,460.89,735252.7854
Ethereum,ETH,2020-11-13,462.48,478.01,457.12,476.43,976665.09752
Ethereum,ETH,2020-11-12,463.09,470.0,451.2,462.39,990776.62912
Ethereum,ETH,2020-11-11,450.34,476.25,449.28,463.09,1205782.84262
Ethereum,ETH,2020-11-10,444.32,455.0,438.7,450.34,866872.41108
Ethereum,ETH,2020-11-09,454.29,459.1,433.09,444.32,1099213.24641
Ethereum,ETH,2020-11-08,435.2,460.1,431.99,454.3,840908.46841
Ethereum,ETH,2020-11-07,455.91,468.28,424.14,435.21,1653416.5961
Ethereum,ETH,2020-11-06,416.73,458.27,414.76,455.91,1682440.96026
Ethereum,ETH,2020-11-05,402.5,420.4,396.14,416.69,1475139.77342
Ethereum,ETH,2020-11-04,387.88,408.39,376.47,402.49,1157064.35076
Ethereum,ETH,2020-11-03,383.01,390.0,370.23,387.88,752954.37114
Ethereum,ETH,2020-11-02,396.68,404.5,377.92,383.02,779968.57957
Ethereum,ETH,2020-11-01,386.44,398.29,384.61,396.67,438952.95565
Ethereum,ETH,2020-10-31,382.59,394.88,379.9,386.46,467453.8105
Ethereum,ETH,2020-10-30,387.12,391.97,373.29,382.49,771750.74746
Ethereum,ETH,2020-10-29,388.22,393.72,380.52,387.13,573096.01416
Ethereum,ETH,2020-10-28,403.41,409.2,380.52,388.23,855275.46882
Ethereum,ETH,2020-10-27,392.52,410.25,389.9,403.45,754244.37552
Ethereum,ETH,2020-10-26,405.85,411.11,382.3,392.52,895142.67266
Ethereum,ETH,2020-10-25,412.14,417.4,402.5,405.86,415586.9761
Ethereum,ETH,2020-10-24,409.19,416.66,407.0,412.14,419236.87106
Ethereum,ETH,2020-10-23,413.94,419.33,401.3,409.11,727832.3224
Ethereum,ETH,2020-10-22,390.31,420.73,390.21,413.98,1095897.20667
Ethereum,ETH,2020-10-21,368.53,401.49,367.74,390.38,1221663.63784
Ethereum,ETH,2020-10-20,379.3,380.73,365.27,368.52,617309.81677
Ethereum,ETH,2020-10-19,378.12,384.32,372.5,379.3,577252.90265
Ethereum,ETH,2020-10-18,368.31,378.64,367.1,378.11,323468.47095
Ethereum,ETH,2020-10-17,365.5,370.46,363.36,368.32,285578.24537
Ethereum,ETH,2020-10-16,377.63,379.83,361.18,365.5,654029.36404
Ethereum,ETH,2020-10-15,378.69,381.79,369.85,377.64,634038.09453
Ethereum,ETH,2020-10-14,381.05,387.41,373.13,378.69,569557.82936
Ethereum,ETH,2020-10-13,386.51,387.75,374.51,381.04,645141.91394
Ethereum,ETH,2020-10-12,374.17,394.8,365.58,386.51,844422.65444
Ethereum,ETH,2020-10-11,370.51,377.6,368.87,374.16,373318.23779
Ethereum,ETH,2020-10-10,365.01,378.4,364.71,370.52,591005.32129
Ethereum,ETH,2020-10-09,350.94,368.33,347.32,365.02,650478.19338
Ethereum,ETH,2020-10-08,341.58,353.32,334.21,350.95,631794.8756
Ethereum,ETH,2020-10-07,340.8,342.85,332.18,341.58,541928.86376
Ethereum,ETH,2020-10-06,353.63,355.1,336.8,340.75,640063.26951
Ethereum,ETH,2020-10-05,352.34,356.1,348.54,353.62,376740.30692
Ethereum,ETH,2020-10-04,345.94,354.45,343.81,352.37,343932.91712
Ethereum,ETH,2020-10-03,345.6,351.0,343.7,345.95,303595.71901
Ethereum,ETH,2020-10-02,352.83,354.55,334.24,345.6,733571.84211
Ethereum,ETH,2020-10-01,359.83,370.45,345.51,352.85,758349.31959
Ethereum,ETH,2020-09-30,359.78,361.5,351.56,359.83,498943.23226
Ethereum,ETH,2020-09-29,353.91,360.63,350.45,359.79,585143.16892
Ethereum,ETH,2020-09-28,357.58,368.2,351.7,353.96,757758.4304
Ethereum,ETH,2020-09-27,353.95,362.14,347.24,357.49,569568.55041
Ethereum,ETH,2020-09-26,351.93,356.4,345.88,353.92,530879.20755
Ethereum,ETH,2020-09-25,348.97,358.0,337.58,351.92,860643.77924
Ethereum,ETH,2020-09-24,320.72,353.1,316.67,348.97,1071705.09721
Ethereum,ETH,2020-09-23,344.18,344.65,313.29,320.72,940904.49756
Ethereum,ETH,2020-09-22,340.31,346.91,335.34,344.21,842731.12878
Ethereum,ETH,2020-09-21,371.04,376.8,331.0,340.36,1283946.03098
Ethereum,ETH,2020-09-20,385.25,385.45,365.0,371.04,693164.40144
Ethereum,ETH,2020-09-19,384.4,388.72,377.0,385.25,570908.33553
Ethereum,ETH,2020-09-18,389.35,392.58,375.33,384.39,804194.47219
Ethereum,ETH,2020-09-17,365.04,394.14,363.3,389.36,1256300.411
Ethereum,ETH,2020-09-16,364.05,373.45,355.0,365.11,841709.98939
Ethereum,ETH,2020-09-15,377.12,382.47,362.34,364.06,883856.33005
Ethereum,ETH,2020-09-14,366.43,384.64,355.73,377.12,1042059.62265
Ethereum,ETH,2020-09-13,387.78,390.43,350.0,366.42,989195.69047
Ethereum,ETH,2020-09-12,373.62,388.57,364.73,387.78,766542.31635
Ethereum,ETH,2020-09-11,367.93,375.27,355.49,373.63,844017.59966
Ethereum,ETH,2020-09-10,350.85,377.25,349.91,367.93,1134287.61137
Ethereum,ETH,2020-09-09,337.41,359.0,330.51,350.85,879760.56255
Ethereum,ETH,2020-09-08,353.59,356.58,325.38,337.39,1400246.82962
Ethereum,ETH,2020-09-07,352.85,358.51,323.0,353.59,1740618.42462
Ethereum,ETH,2020-09-06,335.04,360.0,316.1,352.8,2017811.14721
Ethereum,ETH,2020-09-05,385.3,395.0,308.42,335.01,2777166.51389
Ethereum,ETH,2020-09-04,381.35,400.21,357.0,385.26,1806488.22474
Ethereum,ETH,2020-09-03,439.5,450.7,372.0,381.4,2408569.34151
Ethereum,ETH,2020-09-02,475.4,481.39,420.0,439.5,1880642.46853
Ethereum,ETH,2020-09-01,433.8,488.84,429.03,475.4,1751354.57719
Ethereum,ETH,2020-08-31,428.94,439.0,418.04,433.79,1040748.68881
Ethereum,ETH,2020-08-30,398.65,429.89,398.3,428.94,894979.71788
Ethereum,ETH,2020-08-29,395.1,405.69,391.88,398.65,659802.63344
Ethereum,ETH,2020-08-28,383.31,398.0,379.75,395.11,732601.46905
Ethereum,ETH,2020-08-27,385.81,397.1,371.48,383.27,877763.73658
Ethereum,ETH,2020-08-26,382.91,392.91,377.37,385.81,738690.7794
Ethereum,ETH,2020-08-25,407.68,409.06,370.0,382.93,970445.38395
Ethereum,ETH,2020-08-24,390.72,410.42,387.44,407.68,717403.81877
Ethereum,ETH,2020-08-23,395.23,396.95,383.15,390.71,445317.81989
Ethereum,ETH,2020-08-22,387.93,397.04,379.92,395.24,643235.76543
Ethereum,ETH,2020-08-21,415.94,418.68,385.1,387.97,860998.7256
Ethereum,ETH,2020-08-20,407.46,418.98,402.07,415.94,663555.73445
Ethereum,ETH,2020-08-19,421.92,426.75,393.25,407.46,978339.69221
Ethereum,ETH,2020-08-18,430.89,433.81,415.0,421.95,743254.57018
Ethereum,ETH,2020-08-17,433.61,446.0,420.37,430.89,868870.64996
Ethereum,ETH,2020-08-16,432.3,436.99,412.47,433.62,716666.25258
Ethereum,ETH,2020-08-15,438.12,442.94,427.02,432.32,681698.5971
Ethereum,ETH,2020-08-14,424.54,444.71,417.05,438.11,1109670.94324
Ethereum,ETH,2020-08-13,387.18,431.49,376.59,424.54,1511330.7732
Ethereum,ETH,2020-08-12,378.99,389.23,365.85,387.18,751848.7983
Ethereum,ETH,2020-08-11,395.43,398.21,367.0,379.0,992412.6023
Ethereum,ETH,2020-08-10,390.14,399.18,385.13,395.44,826969.90633
Ethereum,ETH,2020-08-09,397.05,400.0,383.36,390.14,594900.58133
Ethereum,ETH,2020-08-08,379.34,397.05,375.79,397.03,623029.78053
Ethereum,ETH,2020-08-07,394.77,398.26,362.85,379.34,1041207.35946
Ethereum,ETH,2020-08-06,400.72,403.66,390.51,394.77,821379.08397
Ethereum,ETH,2020-08-05,389.59,407.0,384.11,400.72,1124119.0672
Ethereum,ETH,2020-08-04,385.91,402.98,380.77,389.61,1180792.42379
Ethereum,ETH,2020-08-03,372.45,398.0,366.5,385.94,1191565.09389
Ethereum,ETH,2020-08-02,387.01,415.85,325.0,372.42,2324909.09616
Ethereum,ETH,2020-08-01,346.32,392.67,343.07,387.0,1440843.34203
Ethereum,ETH,2020-07-31,334.82,349.45,328.4,346.33,948088.44982
Ethereum,ETH,2020-07-30,317.76,342.0,314.05,334.87,1008827.56698
Ethereum,ETH,2020-07-29,316.77,325.0,312.38,317.71,792802.32148
Ethereum,ETH,2020-07-28,321.95,326.8,305.86,316.77,1093231.55578
Ethereum,ETH,2020-07-27,311.02,333.31,310.78,321.93,1636122.34727
Ethereum,ETH,2020-07-26,305.31,318.75,299.0,311.0,1270368.753
Ethereum,ETH,2020-07-25,279.15,308.94,279.09,305.26,1058927.30554
Ethereum,ETH,2020-07-24,275.31,287.34,266.0,279.15,926033.06692
Ethereum,ETH,2020-07-23,263.75,279.98,259.7,275.3,1068774.57879
Ethereum,ETH,2020-07-22,245.53,269.61,241.51,263.74,718417.68296
Ethereum,ETH,2020-07-21,236.0,246.66,235.57,245.59,637462.08074
Ethereum,ETH,2020-07-20,239.12,239.72,234.05,236.01,396657.91938
Ethereum,ETH,2020-07-19,235.67,239.92,233.28,239.11,348803.52073
Ethereum,ETH,2020-07-18,232.66,236.8,232.32,235.67,341356.6182
Ethereum,ETH,2020-07-17,233.58,234.84,231.65,232.67,325600.21444
Ethereum,ETH,2020-07-16,238.59,239.39,230.02,233.57,587161.73894
Ethereum,ETH,2020-07-15,240.45,241.45,236.83,238.61,368350.66518
Ethereum,ETH,2020-07-14,239.5,242.09,237.0,240.44,426320.89188
Ethereum,ETH,2020-07-13,242.76,245.33,237.33,239.5,604093.04245
Ethereum,ETH,2020-07-12,239.19,244.0,236.52,242.79,469315.1172
Ethereum,ETH,2020-07-11,241.27,241.67,237.54,239.19,294476.00626
Ethereum,ETH,2020-07-10,241.97,242.16,235.72,241.26,455025.12385
Ethereum,ETH,2020-07-09,246.94,247.9,237.88,241.98,647641.58291
Ethereum,ETH,2020-07-08,239.39,248.88,237.78,246.95,958185.83708
Ethereum,ETH,2020-07-07,241.6,243.77,234.4,239.39,600424.97209
Ethereum,ETH,2020-07-06,227.54,242.0,226.93,241.6,864817.507
Ethereum,ETH,2020-07-05,229.24,229.85,223.05,227.56,355747.12006
Ethereum,ETH,2020-07-04,224.86,230.71,224.43,229.17,307726.46593
Ethereum,ETH,2020-07-03,226.46,228.13,223.97,224.87,314578.5004
Ethereum,ETH,2020-07-02,230.99,232.01,222.87,226.46,592485.91115
Ethereum,ETH,2020-07-01,225.59,232.71,224.16,230.99,517351.58865
Ethereum,ETH,2020-06-30,227.98,228.7,222.91,225.6,415036.02977
Ethereum,ETH,2020-06-29,224.89,229.96,221.26,227.93,597915.52242
Ethereum,ETH,2020-06-28,220.94,227.96,218.32,224.93,444766.56881
Ethereum,ETH,2020-06-27,229.66,231.42,216.0,220.94,645950.61438
Ethereum,ETH,2020-06-26,232.49,233.61,227.75,229.64,628340.07007
Ethereum,ETH,2020-06-25,234.57,235.39,227.56,232.5,613748.59348
Ethereum,ETH,2020-06-24,243.15,249.24,231.07,234.58,921634.0534
Ethereum,ETH,2020-06-23,243.11,244.87,240.75,243.14,442296.31477
Ethereum,ETH,2020-06-22,228.03,246.89,227.51,243.13,749030.11114
Ethereum,ETH,2020-06-21,228.88,231.49,227.11,228.04,256305.23734
Ethereum,ETH,2020-06-20,229.0,230.85,225.62,228.89,303704.98826
Ethereum,ETH,2020-06-19,231.26,231.95,226.74,229.0,397284.59808
Ethereum,ETH,2020-06-18,233.82,234.65,227.93,231.27,334347.79917
Ethereum,ETH,2020-06-17,235.31,237.3,227.65,233.82,478187.2917
Ethereum,ETH,2020-06-16,230.86,236.0,228.7,235.3,499194.66758
Ethereum,ETH,2020-06-15,231.74,233.55,218.27,230.86,875026.92057
Ethereum,ETH,2020-06-14,238.13,238.59,229.83,231.77,304943.21188
Ethereum,ETH,2020-06-13,237.55,238.73,234.66,238.11,253797.7809
Ethereum,ETH,2020-06-12,230.46,239.38,228.19,237.55,446515.34124
Ethereum,ETH,2020-06-11,247.78,250.09,226.2,230.51,816456.89161
Ethereum,ETH,2020-06-10,243.79,250.28,242.0,247.78,431285.61715
Ethereum,ETH,2020-06-09,246.37,249.82,238.0,243.8,420327.17133
